Jogo 270: 1, 2, 3, 6, 8, 10, 12, 13, 14, 19, 20, 21, 22, 23, 25
Jogo 271: 1, 2, 3, 4, 6, 8, 10, 11, 14, 15, 19, 20, 21, 23, 25
Jogo 272: 2, 3, 6, 8, 10, 11, 12, 15, 17, 19, 20, 21, 22, 23, 25
Jogo 273: 2, 3, 6, 7, 8, 11, 13, 14, 15, 19, 20, 21, 22, 23, 25
Jogo 274: 2, 3, 4, 6, 7, 10, 11, 13, 15, 17, 19, 20, 21, 22, 25
Jogo 275: 2, 3, 4, 6, 7, 8, 10, 11, 12, 14, 15, 17, 19, 20, 22
Jogo 276: 1, 3, 4, 6, 7, 8, 10, 12, 13, 14, 17, 19, 21, 22, 25
Jogo 277: 1, 2, 3, 6, 7, 10, 11, 12, 13, 14, 15, 17, 21, 23, 25
Jogo 278: 2, 6, 7, 8, 10, 11, 12, 13, 14, 17, 19, 20, 21, 22, 23
Jogo 279: 2, 4, 6, 10, 11, 12, 13, 14, 15, 17, 19, 21, 22, 23, 25
Jogo 280: 1, 4, 7, 8, 10, 11, 14, 15, 17, 19, 20, 21, 22, 23, 25
Jogo 281: 1, 4, 6, 7, 8, 11, 12, 13, 14, 15, 17, 20, 21, 22, 25
Jogo 282: 1, 3, 4, 6, 8, 11, 12, 13, 14, 17, 19, 20, 21, 22, 23
Jogo 283: 1, 3, 4, 6, 7, 8, 10, 13, 14, 15, 17, 19, 20, 21, 23
Jogo 284: 1, 2, 3, 4, 8, 10, 11, 13, 14, 15, 17, 19, 21, 22, 25
Jogo 285: 1, 2, 3, 4, 7, 10, 11, 12, 15, 17, 19, 20, 21, 22, 23
Jogo 286: 1, 2, 3, 4, 7, 8, 10, 12, 13, 14, 15, 17, 22, 23, 25
Jogo 287: 1, 2, 3, 4, 7, 8, 10, 11, 12, 13, 15, 17, 20, 21, 23
Jogo 288: 3, 4, 7, 8, 10, 11, 12, 13, 14, 15, 17, 19, 20, 23, 25
Jogo 289: 2, 3, 6, 7, 8, 10, 11, 13, 14, 15, 17, 21, 22, 23, 25
Jogo 290: 1, 3, 4, 7, 8, 10, 11, 12, 14, 15, 19, 20, 21, 22, 23
Jogo 291: 1, 3, 4, 6, 7, 8, 10, 11, 12, 17, 19, 20, 21, 23, 25
Jogo 292: 1, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 17, 19, 22, 25
Jogo 293: 1, 2, 7, 8, 10, 11, 12, 13, 14, 15, 19, 21, 22, 23, 25
Jogo 294: 1, 2, 3, 4, 6, 7, 11, 12, 13, 15, 17, 19, 20, 22, 23
Jogo 295: 1, 2, 3, 4, 6, 7, 8, 11, 14, 15, 17, 19, 20, 22, 25
Jogo 296: 1, 3, 4, 6, 7, 10, 11, 12, 14, 15, 17, 20, 21, 22, 25
Jogo 297: 1, 2, 4, 8, 10, 11, 12, 13, 15, 17, 19, 20, 22, 23, 25
Jogo 298: 1, 2, 4, 6, 7, 8, 10, 12, 13, 14, 15, 17, 20, 21, 25
Jogo 299: 1, 2, 4, 6, 7, 8, 10, 11, 12, 13, 15, 19, 20, 21, 25
Jogo 300: 1, 2, 3, 7, 8, 11, 13, 14, 15, 17, 19, 20, 21, 22, 23
Jogo 301: 1, 2, 3, 6, 7, 10, 11, 12, 13, 14, 15, 19, 20, 21, 22
Jogo 302: 2, 4, 6, 7, 8, 12, 13, 14, 15, 17, 19, 20, 22, 23, 25
Jogo 303: 2, 3, 4, 6, 8, 10, 11, 12, 13, 14, 17, 19, 22, 23, 25
Jogo 304: 2, 3, 4, 6, 7, 8, 10, 12, 15, 17, 19, 21, 22, 23, 25
Jogo 305: 1, 6, 7, 8, 10, 11, 12, 13, 14, 15, 20, 21, 22, 23, 25
Jogo 306: 1, 3, 4, 7, 8, 11, 12, 13, 14, 17, 20, 21, 22, 23, 25
Jogo 307: 1, 3, 4, 6, 8, 12, 13, 15, 17, 19, 20, 21, 22, 23, 25
Jogo 308: 1, 2, 4, 6, 7, 10, 11, 12, 13, 17, 20, 21, 22, 23, 25
Jogo 309: 1, 2, 3, 6, 10, 11, 13, 14, 17, 19, 20, 21, 22, 23, 25
Jogo 310: 1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 17, 21, 22, 23
Jogo 311: 2, 3, 6, 7, 8, 10, 11, 12, 13, 14, 17, 20, 21, 23, 25
Jogo 312: 2, 3, 4, 6, 8, 10, 13, 14, 15, 17, 19, 20, 21, 22, 25
Jogo 313: 1, 3, 4, 7, 8, 10, 11, 12, 14, 15, 17, 19, 21, 23, 25
Jogo 314: 1, 2, 6, 7, 10, 12, 14, 15, 17, 19, 20, 21, 22, 23, 25
Jogo 315: 1, 2, 4, 6, 7, 10, 11, 13, 14, 15, 17, 19, 21, 22, 25
Jogo 316: 1, 2, 3, 7, 8, 10, 12, 13, 14, 17, 19, 20, 21, 22, 25
Jogo 317: 1, 2, 3, 6, 7, 8, 11, 12, 14, 19, 20, 21, 22, 23, 25
Jogo 318: 1, 2, 3, 4, 7, 10, 11, 12, 14, 17, 19, 20, 22, 23, 25
Jogo 319: 1, 2, 3, 4, 6, 7, 8, 10, 11, 13, 14, 17, 19, 20, 22
Jogo 320: 1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 19, 21, 23, 25
Jogo 321: 2, 4, 6, 7, 10, 11, 12, 13, 14, 15, 19, 20, 22, 23, 25
Jogo 322: 2, 3, 4, 6, 7, 11, 12, 13, 14, 17, 19, 20, 21, 23, 25
Jogo 323: 1, 3, 4, 6, 7, 8, 10, 13, 14, 17, 19, 20, 22, 23, 25
Jogo 324: 1, 2, 4, 6, 8, 10, 12, 14, 15, 17, 19, 20, 21, 23, 25
Jogo 325: 1, 2, 3, 6, 8, 10, 11, 12, 15, 17, 19, 21, 22, 23, 25
Jogo 326: 1, 2, 3, 6, 7, 10, 12, 13, 14, 15, 19, 21, 22, 23, 25
Jogo 327: 1, 2, 3, 4, 8, 10, 11, 13, 14, 15, 17, 20, 21, 22, 23
Jogo 328: 1, 2, 3, 4, 7, 10, 12, 13, 14, 15, 17, 19, 21, 23, 25
Jogo 329: 1, 2, 3, 4, 7, 8, 11, 12, 13, 14, 15, 17, 19, 21, 22
Jogo 330: 1, 2, 3, 4, 6, 8, 10, 11, 12, 15, 20, 21, 22, 23, 25
Jogo 331: 3, 4, 6, 7, 10, 12, 13, 14, 15, 17, 20, 21, 22, 23, 25
Jogo 332: 1, 3, 6, 7, 8, 10, 12, 13, 14, 15, 17, 19, 20, 21, 25
Jogo 333: 1, 2, 6, 7, 8, 11, 12, 15, 17, 19, 20, 21, 22, 23, 25
Jogo 334: 1, 2, 3, 4, 6, 8, 10, 11, 12, 13, 14, 15, 19, 20, 25
Jogo 335: 1, 2, 3, 4, 6, 7, 11, 12, 14, 15, 20, 21, 22, 23, 25
Jogo 336: 2, 4, 6, 8, 11, 13, 14, 15, 17, 19, 20, 21, 22, 23, 25
Jogo 337: 2, 3, 4, 7, 10, 11, 12, 13, 14, 17, 19, 20, 21, 22, 23
Jogo 338: 1, 4, 6, 8, 10, 11, 13, 14, 17, 19, 20, 21, 22, 23, 25
Jogo 339: 1, 3, 6, 7, 8, 10, 11, 12, 14, 15, 17, 19, 20, 22, 23
Jogo 340: 1, 2, 3, 6, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21, 23
Jogo 341: 1, 2, 3, 6, 7, 8, 10, 11, 12, 13, 15, 20, 22, 23, 25
Jogo 342: 1, 2, 3, 4, 6, 8, 10, 12, 15, 17, 19, 20, 21, 22, 25
Jogo 343: 1, 2, 3, 4, 6, 8, 10, 12, 13, 14, 17, 20, 22, 23, 25
Jogo 344: 1, 2, 3, 4, 6, 7, 10, 11, 14, 15, 19, 20, 21, 22, 23
Jogo 345: 1, 2, 3, 4, 6, 7, 8, 10, 11, 14, 15, 17, 19, 20, 25
Jogo 346: 4, 6, 7, 8, 10, 11, 12, 13, 14, 15, 19, 20, 21, 22, 25
Jogo 347: 3, 4, 6, 7, 10, 11, 12, 13, 14, 15, 17, 19, 22, 23, 25
Jogo 348: 2, 3, 8, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21, 22, 25
Jogo 349: 2, 3, 4, 6, 7, 8, 10, 11, 12, 14, 15, 21, 22, 23, 25
Jogo 350: 1, 3, 4, 6, 7, 8, 11, 13, 15, 17, 19, 20, 21, 22, 25
Jogo 351: 1, 2, 3, 6, 7, 8, 10, 11, 12, 13, 19, 20, 21, 22, 25
Jogo 352: 1, 2, 3, 4, 6, 8, 11, 12, 14, 15, 17, 19, 22, 23, 25
Jogo 353: 1, 2, 3, 4, 6, 7, 12, 13, 14, 15, 19, 20, 21, 22, 25
Jogo 354: 1, 2, 3, 4, 6, 7, 8, 11, 12, 13, 17, 19, 20, 22, 25
Jogo 355: 1, 2, 3, 4, 6, 7, 8, 10, 11, 13, 15, 19, 20, 21, 23
Jogo 356: 2, 4, 6, 7, 8, 12, 13, 14, 15, 17, 19, 20, 21, 22, 23
Jogo 357: 2, 4, 6, 7, 8, 10, 11, 13, 15, 17, 19, 20, 22, 23, 25
Jogo 358: 2, 3, 6, 8, 10, 11, 12, 13, 14, 15, 17, 19, 20, 23, 25
Jogo 359: 1, 4, 6, 7, 8, 10, 11, 12, 13, 14, 15, 17, 19, 20, 23
Jogo 360: 1, 3, 4, 8, 10, 11, 12, 13, 14, 15, 19, 20, 21, 22, 23
Jogo 361: 1, 3, 4, 6, 7, 8, 10, 12, 13, 15, 17, 20, 22, 23, 25
Jogo 362: 1, 2, 4, 7, 10, 11, 13, 14, 15, 17, 19, 20, 21, 23, 25
Jogo 363: 1, 2, 4, 6, 7, 8, 10, 11, 12, 13, 14, 15, 17, 20, 21
Jogo 364: 1, 2, 3, 7, 8, 10, 11, 12, 14, 15, 19, 20, 21, 23, 25
Jogo 365: 1, 2, 3, 4, 7, 8, 10, 13, 14, 15, 20, 21, 22, 23, 25
Jogo 366: 1, 2, 3, 4, 7, 8, 10, 11, 13, 17, 19, 21, 22, 23, 25
Jogo 367: 1, 2, 3, 4, 7, 8, 10, 11, 12, 13, 15, 17, 19, 21, 25
Jogo 368: 1, 2, 3, 4, 6, 7, 8, 12, 14, 17, 20, 21, 22, 23, 25
Jogo 369: 1, 2, 3, 4, 6, 7, 8, 11, 12, 13, 19, 21, 22, 23, 25
Jogo 370: 1, 2, 3, 4, 6, 7, 8, 10, 12, 13, 14, 19, 20, 22, 23
Jogo 371: 2, 3, 4, 6, 7, 8, 10, 11, 13, 14, 15, 17, 19, 21, 23
Jogo 372: 1, 3, 6, 7, 8, 11, 12, 13, 14, 15, 17, 19, 21, 23, 25
Jogo 373: 1, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 17, 20, 21, 22
Jogo 374: 1, 2, 3, 6, 7, 10, 11, 12, 14, 17, 20, 21, 22, 23, 25
Jogo 375: 1, 2, 3, 4, 6, 12, 13, 14, 15, 17, 19, 21, 22, 23, 25
Jogo 376: 1, 2, 3, 4, 6, 7, 10, 12, 14, 15, 17, 20, 21, 22, 23
Jogo 377: 3, 4, 6, 7, 10, 11, 12, 14, 17, 19, 20, 21, 22, 23, 25
Jogo 378: 2, 3, 4, 8, 10, 11, 12, 13, 14, 15, 17, 20, 21, 23, 25
Jogo 379: 2, 3, 4, 6, 8, 11, 12, 13, 15, 19, 20, 21, 22, 23, 25
Jogo 380: 2, 3, 4, 6, 7, 11, 12, 13, 14, 15, 17, 20, 21, 22, 25
Jogo 381: 1, 4, 7, 8, 11, 12, 14, 15, 17, 19, 20, 21, 22, 23, 25
Jogo 382: 1, 3, 7, 8, 10, 11, 12, 13, 17, 19, 20, 21, 22, 23, 25
Jogo 383: 1, 3, 6, 7, 8, 11, 12, 13, 14, 15, 17, 19, 20, 22, 25
Jogo 384: 1, 3, 4, 6, 8, 10, 11, 12, 13, 14, 15, 21, 22, 23, 25
Jogo 385: 1, 2, 3, 6, 10, 12, 13, 14, 15, 17, 19, 20, 21, 22, 25
Jogo 386: 1, 2, 3, 6, 8, 10, 11, 12, 14, 17, 19, 20, 21, 22, 25
Jogo 387: 1, 2, 3, 4, 7, 8, 10, 12, 14, 15, 17, 19, 20, 22, 25
Jogo 388: 1, 2, 3, 4, 7, 8, 10, 12, 13, 17, 20, 21, 22, 23, 25
Jogo 389: 1, 2, 3, 4, 6, 10, 11, 13, 15, 19, 20, 21, 22, 23, 25
Jogo 390: 1, 2, 3, 4, 6, 7, 8, 12, 14, 15, 17, 19, 20, 23, 25
Jogo 391: 1, 2, 3, 4, 6, 7, 8, 10, 15, 17, 19, 20, 21, 22, 23
Jogo 392: 1, 2, 3, 4, 6, 7, 8, 10, 11, 13, 14, 15, 17, 23, 25
Jogo 393: 1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 17, 19, 21, 22, 23
Jogo 394: 3, 4, 7, 8, 11, 12, 13, 14, 15, 17, 19, 20, 21, 22, 23
Jogo 395: 3, 4, 6, 7, 8, 10, 11, 13, 15, 17, 19, 20, 21, 23, 25
Jogo 396: 2, 6, 7, 8, 10, 12, 13, 14, 15, 17, 19, 20, 22, 23, 25
Jogo 397: 2, 4, 6, 7, 8, 11, 12, 14, 17, 19, 20, 21, 22, 23, 25
Jogo 398: 2, 3, 6, 7, 8, 10, 11, 13, 14, 15, 17, 19, 20, 22, 25
Jogo 399: 1, 6, 7, 8, 10, 11, 12, 13, 14, 15, 17, 19, 21, 22, 23
Jogo 400: 1, 4, 7, 8, 10, 11, 12, 13, 14, 15, 17, 20, 22, 23, 25
Jogo 401: 1, 2, 6, 7, 8, 10, 11, 12, 13, 14, 17, 19, 21, 23, 25
Jogo 402: 1, 2, 4, 6, 8, 11, 12, 13, 14, 15, 19, 20, 21, 22, 23
Jogo 403: 1, 2, 3, 4, 10, 11, 12, 14, 15, 17, 19, 20, 22, 23, 25
Jogo 404: 1, 2, 3, 4, 6, 7, 10, 11, 12, 13, 14, 17, 19, 20, 21
Jogo 405: 3, 4, 6, 7, 8, 10, 11, 14, 15, 17, 19, 21, 22, 23, 25
Jogo 406: 3, 4, 6, 7, 8, 10, 11, 13, 14, 15, 17, 19, 20, 22, 23
Jogo 407: 2, 6, 7, 8, 10, 11, 12, 14, 15, 17, 20, 21, 22, 23, 25
Jogo 408: 2, 3, 4, 7, 8, 11, 12, 13, 14, 17, 19, 21, 22, 23, 25
Jogo 409: 2, 3, 4, 6, 7, 8, 10, 11, 12, 15, 17, 20, 22, 23, 25
Jogo 410: 1, 4, 6, 7, 8, 10, 13, 15, 17, 19, 20, 21, 22, 23, 25
Jogo 411: 1, 3, 6, 7, 8, 10, 11, 12, 13, 14, 15, 19, 22, 23, 25
Jogo 412: 1, 3, 4, 6, 7, 10, 12, 13, 15, 17, 19, 21, 22, 23, 25
Jogo 413: 1, 2, 4, 8, 10, 11, 12, 13, 14, 17, 19, 20, 21, 22, 25
Jogo 414: 1, 2, 4, 6, 8, 10, 11, 12, 14, 15, 17, 19, 21, 22, 23
Jogo 415: 1, 2, 4, 6, 7, 8, 12, 13, 14, 15, 17, 21, 22, 23, 25
Jogo 416: 1, 2, 3, 7, 10, 11, 12, 13, 14, 15, 17, 19, 22, 23, 25
Jogo 417: 1, 2, 3, 7, 8, 11, 12, 13, 14, 15, 17, 20, 21, 22, 23
Jogo 418: 1, 2, 3, 6, 7, 12, 14, 15, 17, 19, 20, 21, 22, 23, 25
Jogo 419: 1, 2, 3, 6, 7, 11, 13, 14, 17, 19, 20, 21, 22, 23, 25
Jogo 420: 1, 2, 3, 6, 7, 8, 10, 11, 13, 15, 17, 20, 21, 23, 25
Jogo 421: 1, 2, 3, 4, 6, 7, 10, 11, 12, 13, 15, 17, 22, 23, 25
Jogo 422: 1, 2, 3, 4, 6, 7, 8, 11, 12, 13, 15, 17, 19, 20, 25
Jogo 423: 1, 2, 3, 4, 6, 7, 8, 10, 12, 13, 15, 17, 19, 21, 22
Jogo 424: 3, 4, 7, 8, 10, 11, 12, 14, 15, 17, 19, 20, 21, 23, 25
Jogo 425: 2, 3, 4, 7, 8, 10, 11, 12, 13, 14, 19, 20, 22, 23, 25
Jogo 426: 2, 3, 4, 6, 7, 8, 10, 11, 14, 17, 19, 20, 21, 23, 25
Jogo 427: 2, 3, 4, 6, 7, 8, 10, 11, 13, 14, 15, 20, 21, 22, 25
Jogo 428: 1, 4, 6, 7, 8, 10, 11, 13, 14, 17, 19, 21, 22, 23, 25
Jogo 429: 1, 4, 6, 7, 8, 10, 11, 12, 14, 15, 19, 20, 21, 22, 25
Jogo 430: 1, 3, 6, 7, 8, 10, 12, 13, 14, 17, 20, 21, 22, 23, 25
Jogo 431: 1, 3, 4, 8, 11, 13, 14, 15, 17, 19, 20, 21, 22, 23, 25
Jogo 432: 1, 3, 4, 6, 8, 10, 12, 13, 14, 17, 19, 20, 21, 22, 23
Jogo 433: 1, 3, 4, 6, 8, 10, 11, 12, 13, 15, 17, 19, 20, 22, 25
Jogo 434: 1, 2, 6, 7, 8, 10, 11, 13, 15, 17, 19, 20, 21, 22, 23
Jogo 435: 1, 2, 4, 6, 10, 11, 12, 13, 14, 19, 20, 21, 22, 23, 25
Jogo 436: 1, 2, 4, 6, 8, 10, 11, 12, 14, 15, 17, 20, 21, 23, 25
Jogo 437: 1, 2, 3, 6, 7, 8, 11, 12, 13, 14, 15, 17, 19, 21, 22
Jogo 438: 1, 2, 3, 4, 7, 10, 11, 13, 14, 15, 17, 19, 20, 22, 25
Jogo 439: 1, 2, 3, 4, 6, 8, 10, 11, 13, 14, 20, 21, 22, 23, 25
Jogo 440: 1, 2, 3, 4, 6, 7, 8, 11, 12, 14, 15, 19, 20, 23, 25
Jogo 441: 3, 7, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21, 22, 23, 25
Jogo 442: 3, 4, 6, 8, 10, 12, 14, 15, 17, 19, 20, 21, 22, 23, 25
Jogo 443: 2, 4, 7, 8, 11, 12, 13, 14, 15, 17, 19, 20, 21, 22, 23
Jogo 444: 2, 4, 6, 7, 10, 11, 12, 13, 14, 17, 19, 21, 22, 23, 25
Jogo 445: 2, 3, 6, 7, 8, 11, 12, 13, 17, 19, 20, 21, 22, 23, 25
Jogo 446: 2, 3, 4, 7, 8, 10, 13, 15, 17, 19, 20, 21, 22, 23, 25
Jogo 447: 2, 3, 4, 6, 7, 8, 10, 13, 14, 15, 17, 20, 21, 22, 23
Jogo 448: 1, 3, 6, 7, 8, 10, 12, 13, 14, 15, 19, 20, 21, 23, 25
Jogo 449: 1, 3, 4, 6, 11, 12, 13, 14, 15, 17, 20, 21, 22, 23, 25
Jogo 450: 1, 2, 4, 7, 10, 11, 12, 14, 15, 17, 19, 21, 22, 23, 25
Jogo 451: 1, 2, 3, 7, 8, 10, 11, 13, 14, 19, 20, 21, 22, 23, 25
Jogo 452: 1, 2, 3, 6, 8, 10, 14, 15, 17, 19, 20, 21, 22, 23, 25
Jogo 453: 1, 2, 3, 4, 7, 8, 12, 13, 14, 17, 19, 20, 21, 23, 25
Jogo 454: 1, 2, 3, 4, 7, 8, 10, 11, 12, 14, 15, 20, 21, 22, 25
Jogo 455: 1, 2, 3, 4, 6, 8, 10, 11, 12, 14, 15, 19, 21, 22, 25
Jogo 456: 1, 2, 3, 4, 6, 7, 10, 11, 14, 15, 17, 19, 22, 23, 25
Jogo 457: 1, 2, 3, 4, 6, 7, 10, 11, 12, 13, 14, 15, 17, 21, 25
Jogo 458: 2, 4, 6, 7, 8, 10, 11, 13, 15, 17, 19, 20, 21, 23, 25
Jogo 459: 2, 3, 6, 7, 8, 10, 11, 12, 14, 15, 17, 19, 21, 22, 23
Jogo 460: 2, 3, 4, 7, 8, 10, 11, 12, 14, 15, 17, 19, 20, 21, 22
Jogo 461: 2, 3, 4, 6, 8, 10, 12, 13, 15, 17, 19, 20, 21, 23, 25
Jogo 462: 2, 3, 4, 6, 7, 8, 13, 14, 15, 19, 20, 21, 22, 23, 25
Jogo 463: 1, 4, 6, 7, 10, 11, 13, 14, 15, 17, 19, 20, 22, 23, 25
Jogo 464: 1, 4, 6, 7, 10, 11, 12, 13, 14, 15, 20, 21, 22, 23, 25
Jogo 465: 1, 3, 4, 7, 8, 11, 12, 13, 14, 15, 19, 21, 22, 23, 25
Jogo 466: 1, 3, 4, 6, 7, 10, 11, 12, 13, 14, 15, 17, 20, 21, 23
Jogo 467: 1, 2, 6, 7, 8, 11, 12, 13, 14, 15, 17, 20, 21, 23, 25
Jogo 468: 1, 2, 4, 7, 8, 10, 12, 13, 15, 19, 20, 21, 22, 23, 25
Jogo 469: 1, 2, 4, 6, 8, 10, 11, 13, 14, 15, 19, 20, 22, 23, 25
Jogo 470: 1, 2, 3, 7, 8, 10, 12, 13, 14, 15, 17, 19, 20, 23, 25
Jogo 471: 1, 2, 3, 4, 10, 11, 12, 14, 15, 17, 19, 20, 21, 22, 23
Jogo 472: 3, 7, 8, 10, 12, 13, 14, 15, 17, 19, 20, 21, 22, 23, 25
Jogo 473: 3, 4, 6, 7, 8, 11, 12, 15, 17, 19, 20, 21, 22, 23, 25
Jogo 474: 3, 4, 6, 7, 8, 11, 12, 13, 15, 19, 20, 21, 22, 23, 25
Jogo 475: 2, 4, 7, 8, 11, 12, 13, 14, 15, 19, 20, 21, 22, 23, 25
Jogo 476: 2, 4, 6, 7, 8, 11, 12, 13, 14, 17, 19, 21, 22, 23, 25
Jogo 477: 2, 4, 6, 7, 8, 10, 12, 14, 15, 17, 19, 21, 22, 23, 25
Jogo 478: 2, 3, 6, 7, 10, 12, 13, 14, 17, 19, 20, 21, 22, 23, 25
Jogo 479: 2, 3, 4, 6, 8, 10, 12, 13, 14, 15, 20, 21, 22, 23, 25
Jogo 480: 2, 3, 4, 6, 8, 10, 11, 12, 13, 14, 17, 19, 20, 23, 25
Jogo 481: 2, 3, 4, 6, 7, 8, 11, 13, 17, 19, 20, 21, 22, 23, 25
